id,orden_id,numero_linea,sku_id,cantidad,precio_unitario,cantidad_recibida,fecha_recepcion
3721,745,1,111,17,153847.11,1,
3722,745,2,465,94,271656.79,87,
3723,745,3,427,34,387415.21,26,
3724,745,4,390,99,280228.39,34,
3725,745,5,423,65,450626.84,33,
3726,746,1,123,73,72330.94,31,
3727,746,2,389,55,97410.0,15,
3728,746,3,496,73,319188.49,38,
3729,746,4,117,99,470719.07,88,
3730,746,5,435,72,279560.34,49,
3731,747,1,398,55,268299.15,22,
3732,747,2,293,54,356951.54,32,
3733,747,3,168,15,424707.78,10,
3734,747,4,229,92,117763.62,45,
3735,747,5,344,4,136771.29,4,
3736,748,1,255,92,400132.59,8,
3737,748,2,376,79,61559.85,42,
3738,748,3,382,60,404191.04,30,
3739,748,4,378,88,96273.07,40,
3740,748,5,466,73,19122.06,51,
3741,749,1,246,17,378530.0,1,
3742,749,2,386,55,131780.51,23,
3743,749,3,452,58,374109.05,30,
3744,749,4,381,70,89920.56,19,
3745,749,5,490,23,175252.31,15,
3746,750,1,331,91,130564.1,40,
3747,750,2,464,17,198139.09,8,
3748,750,3,315,41,380887.45,39,
3749,750,4,106,36,378212.9,5,
3750,750,5,298,53,217453.83,52,
3751,751,1,153,39,128634.51,0,
3752,751,2,264,43,240351.22,16,
3753,751,3,93,89,333853.07,30,
3754,751,4,218,92,414403.25,20,
3755,751,5,223,27,480461.59,24,
3756,752,1,418,67,496944.18,43,
3757,752,2,222,49,218483.67,24,
3758,752,3,214,79,399370.97,58,
3759,752,4,323,95,442746.16,56,
3760,752,5,343,85,323511.6,34,
3761,753,1,169,59,368483.25,2,
3762,753,2,293,13,408989.73,3,
3763,753,3,451,16,149839.22,6,
3764,753,4,419,10,262224.67,0,
3765,753,5,75,73,296185.42,44,
3766,754,1,466,89,219704.19,11,
3767,754,2,197,97,343495.11,3,
3768,754,3,119,9,466464.09,7,
3769,754,4,233,100,167121.25,24,
3770,754,5,59,30,66760.84,4,
3771,755,1,234,71,84624.33,5,
3772,755,2,118,65,394043.78,47,
3773,755,3,140,97,229013.07,10,
3774,755,4,145,23,79281.16,6,
3775,755,5,88,15,149386.73,6,
3776,756,1,70,59,239661.12,57,
3777,756,2,157,13,445992.73,3,
3778,756,3,499,95,337515.22,73,
3779,756,4,285,100,199338.44,80,
3780,756,5,133,95,378353.97,61,
3781,757,1,408,51,461008.13,16,
3782,757,2,334,38,321319.4,34,
3783,757,3,364,89,87984.01,23,
3784,757,4,378,53,416689.78,22,
3785,757,5,72,7,86366.98,7,
3786,758,1,285,56,415188.51,34,
3787,758,2,332,81,332771.0,71,
3788,758,3,250,24,145833.07,18,
3789,758,4,171,58,94170.69,58,
3790,758,5,484,63,315596.71,3,
3791,759,1,260,62,262799.15,7,
3792,759,2,87,50,450813.55,19,
3793,759,3,160,26,47950.74,14,
3794,759,4,86,69,175084.9,65,
3795,759,5,147,11,93343.51,9,
3796,760,1,202,33,241171.39,18,
3797,760,2,108,10,427564.86,7,
3798,760,3,130,15,37491.96,15,
3799,760,4,71,40,143675.42,20,
3800,760,5,465,23,75980.66,11,
3801,761,1,391,91,214195.56,36,
3802,761,2,195,97,302754.55,36,
3803,761,3,210,8,458743.2,2,
3804,761,4,435,77,97700.6,0,
3805,761,5,429,87,40467.75,66,
3806,762,1,167,44,344075.12,6,
3807,762,2,339,12,204766.12,3,
3808,762,3,88,77,207601.06,30,
3809,762,4,489,7,266798.61,6,
3810,762,5,381,99,262457.26,69,
3811,763,1,373,26,394207.17,3,
3812,763,2,93,4,396329.65,2,
3813,763,3,124,65,3273.06,35,
3814,763,4,403,86,466886.64,76,
3815,763,5,111,36,297840.71,11,
3816,764,1,351,78,78753.14,2,
3817,764,2,370,92,101838.98,46,
3818,764,3,158,90,343117.31,9,
3819,764,4,57,99,473874.69,16,
3820,764,5,354,20,355738.48,7,
3821,765,1,234,31,416537.83,16,
3822,765,2,104,78,167476.76,68,
3823,765,3,251,6,217104.23,3,
3824,765,4,477,27,451284.71,18,
3825,765,5,169,85,148429.57,76,
3826,766,1,89,30,201720.84,20,
3827,766,2,76,34,414015.02,12,
3828,766,3,430,88,263214.29,60,
3829,766,4,413,23,200603.61,13,
3830,766,5,110,81,289507.61,43,
3831,767,1,161,9,28591.37,0,
3832,767,2,69,72,157317.68,51,
3833,767,3,117,15,408144.43,15,
3834,767,4,427,42,373568.78,7,
3835,767,5,274,67,117536.2,62,
3836,768,1,77,72,246253.39,51,
3837,768,2,119,30,107015.44,1,
3838,768,3,136,75,48528.48,72,
3839,768,4,84,68,346910.45,54,
3840,768,5,453,84,456934.97,45,
3841,769,1,380,12,326928.36,9,
3842,769,2,102,54,344327.21,50,
3843,769,3,273,15,154232.28,11,
3844,769,4,92,56,125298.7,25,
3845,769,5,174,33,203484.97,10,
3846,770,1,232,8,267549.74,1,
3847,770,2,480,27,498507.42,26,
3848,770,3,388,25,357580.31,5,
3849,770,4,53,72,365588.45,29,
3850,770,5,103,53,47051.18,52,
3851,771,1,267,37,50983.77,2,
3852,771,2,315,37,120840.4,3,
3853,771,3,439,58,90854.02,38,
3854,771,4,398,88,61424.78,51,
3855,771,5,489,28,136541.73,21,
3856,772,1,203,15,164958.21,14,
3857,772,2,54,97,81077.23,18,
3858,772,3,313,28,321816.69,13,
3859,772,4,214,85,456986.25,13,
3860,772,5,205,82,243726.37,59,
3861,773,1,237,77,433941.52,70,
3862,773,2,188,36,381402.66,0,
3863,773,3,86,80,190306.83,72,
3864,773,4,416,4,269978.07,4,
3865,773,5,57,67,493189.62,59,
3866,774,1,222,31,370175.94,13,
3867,774,2,177,32,140522.71,14,
3868,774,3,431,25,22858.81,5,
3869,774,4,500,58,229139.49,35,
3870,774,5,444,39,350250.56,24,
3871,775,1,127,24,489166.18,11,
3872,775,2,449,8,234010.94,2,
3873,775,3,127,55,155373.86,41,
3874,775,4,311,74,25175.38,54,
3875,775,5,221,5,105618.96,3,
3876,776,1,268,14,326985.79,6,
3877,776,2,496,20,466369.15,8,
3878,776,3,397,54,473576.9,14,
3879,776,4,148,26,290076.39,12,
3880,776,5,97,89,59602.51,3,
3881,777,1,495,59,459059.68,31,
3882,777,2,403,66,212484.17,57,
3883,777,3,395,84,236225.8,41,
3884,777,4,449,24,161075.96,11,
3885,777,5,99,53,278547.89,29,
3886,778,1,120,93,101995.83,92,
3887,778,2,381,37,377780.32,6,
3888,778,3,468,96,101463.05,8,
3889,778,4,117,55,493205.63,7,
3890,778,5,448,41,220831.01,9,
3891,779,1,152,75,58985.42,56,
3892,779,2,349,37,202381.55,2,
3893,779,3,175,58,484247.27,23,
3894,779,4,185,43,256478.99,41,
3895,779,5,304,71,55172.85,13,
3896,780,1,427,20,59524.35,11,
3897,780,2,298,84,482523.5,79,
3898,780,3,287,28,210371.81,20,
3899,780,4,124,49,65849.46,17,
3900,780,5,226,46,3068.14,15,
3901,781,1,301,41,94512.92,28,
3902,781,2,427,72,293943.2,13,
3903,781,3,170,76,204990.55,49,
3904,781,4,399,99,422172.5,21,
3905,781,5,290,49,302036.22,20,
3906,782,1,316,42,71135.55,4,
3907,782,2,207,19,244642.39,5,
3908,782,3,169,20,222776.77,10,
3909,782,4,224,3,43538.77,3,
3910,782,5,299,84,330506.56,70,
3911,783,1,167,40,284296.2,1,
3912,783,2,336,41,420659.82,11,
3913,783,3,81,99,201131.62,13,
3914,783,4,332,3,393574.99,1,
3915,783,5,207,93,350026.04,55,
3916,784,1,392,77,497748.87,34,
3917,784,2,316,88,357177.16,38,
3918,784,3,237,72,95175.29,57,
3919,784,4,198,47,37464.79,11,
3920,784,5,320,22,299284.54,6,
3921,785,1,166,93,289241.1,88,
3922,785,2,395,41,455984.56,3,
3923,785,3,428,9,473097.42,0,
3924,785,4,317,99,344431.06,49,
3925,785,5,246,29,406480.41,26,
3926,786,1,189,92,442291.04,74,
3927,786,2,483,27,132165.96,12,
3928,786,3,88,33,498737.71,11,
3929,786,4,412,8,489440.26,8,
3930,786,5,198,54,222690.88,19,
3931,787,1,404,40,368392.99,0,
3932,787,2,310,62,362081.59,31,
3933,787,3,96,32,283474.03,25,
3934,787,4,177,74,455494.55,32,
3935,787,5,318,96,154642.04,4,
3936,788,1,294,8,456212.04,1,
3937,788,2,229,34,47428.74,4,
3938,788,3,495,51,304396.23,48,
3939,788,4,453,67,34623.04,1,
3940,788,5,438,47,447916.48,35,
3941,789,1,378,68,486767.82,24,
3942,789,2,113,26,11390.51,22,
3943,789,3,330,15,392177.63,13,
3944,789,4,228,56,482221.38,53,
3945,789,5,497,50,349054.8,28,
3946,790,1,255,68,212964.83,12,
3947,790,2,99,53,293406.95,4,
3948,790,3,126,47,215893.97,22,
3949,790,4,203,24,81848.53,6,
3950,790,5,183,49,450799.23,46,
3951,791,1,133,74,263549.76,69,
3952,791,2,440,38,264496.35,21,
3953,791,3,300,45,172004.39,21,
3954,791,4,348,43,374461.4,35,
3955,791,5,241,2,375601.56,0,
3956,792,1,341,66,440869.33,1,
3957,792,2,216,3,196123.39,0,
3958,792,3,234,57,77132.54,33,
3959,792,4,325,92,266073.46,25,
3960,792,5,466,19,309341.43,2,
3961,793,1,322,32,366839.26,24,
3962,793,2,174,30,417297.35,29,
3963,793,3,448,94,110327.64,60,
3964,793,4,55,37,335622.11,14,
3965,793,5,173,16,473825.62,7,
3966,794,1,135,55,425884.3,18,
3967,794,2,72,87,410681.07,86,
3968,794,3,166,94,216314.71,25,
3969,794,4,254,86,437911.71,75,
3970,794,5,341,29,449372.12,25,
3971,795,1,338,71,250539.14,35,
3972,795,2,415,73,355997.39,72,
3973,795,3,88,47,457345.35,14,
3974,795,4,153,69,360504.67,57,
3975,795,5,252,35,27526.77,31,
3976,796,1,181,72,499154.13,28,
3977,796,2,433,42,97863.11,38,
3978,796,3,222,48,68989.78,24,
3979,796,4,432,12,137149.44,11,
3980,796,5,400,41,86630.35,5,
3981,797,1,435,98,123843.39,28,
3982,797,2,355,76,262376.76,71,
3983,797,3,278,60,464766.99,16,
3984,797,4,429,51,343274.05,24,
3985,797,5,87,96,332934.83,22,
3986,798,1,355,63,233677.94,27,
3987,798,2,114,50,308313.39,42,
3988,798,3,76,86,193972.4,43,
3989,798,4,146,45,217543.49,18,
3990,798,5,371,94,183440.17,59,
3991,799,1,220,45,120061.91,16,
3992,799,2,420,17,473733.54,9,
3993,799,3,66,25,300130.16,4,
3994,799,4,415,25,413647.87,20,
3995,799,5,490,17,207033.87,0,
3996,800,1,243,48,82396.68,21,
3997,800,2,480,99,242562.25,88,
3998,800,3,482,67,43051.37,22,
3999,800,4,401,96,337660.22,29,
4000,800,5,295,86,71961.14,45,
4001,801,1,152,27,381730.55,24,
4002,801,2,160,19,204163.47,6,
4003,801,3,312,78,225818.14,57,
4004,801,4,180,1,248156.14,1,
4005,801,5,368,17,288977.78,13,
4006,802,1,238,96,486098.07,61,
4007,802,2,259,56,10887.71,26,
4008,802,3,237,36,452635.62,6,
4009,802,4,361,62,73992.11,1,
4010,802,5,288,73,351932.26,36,
4011,803,1,190,93,138503.49,80,
4012,803,2,136,3,229528.2,0,
4013,803,3,250,49,252722.67,46,
4014,803,4,294,90,427236.61,53,
4015,803,5,199,11,267954.55,0,
4016,804,1,360,92,288683.51,59,
4017,804,2,419,94,217505.34,60,
4018,804,3,310,37,4887.06,20,
4019,804,4,163,35,244027.83,21,
4020,804,5,454,96,48340.52,94,
4021,805,1,298,60,486698.58,5,
4022,805,2,300,53,271506.84,12,
4023,805,3,247,9,370869.63,6,
4024,805,4,307,16,376001.27,1,
4025,805,5,331,80,105365.02,60,
4026,806,1,376,9,180245.7,1,
4027,806,2,482,87,250430.42,44,
4028,806,3,300,36,44590.06,14,
4029,806,4,119,95,182709.8,37,
4030,806,5,121,94,439457.62,37,
4031,807,1,208,68,324669.6,23,
4032,807,2,488,62,213320.13,3,
4033,807,3,400,12,459960.4,4,
4034,807,4,316,96,299065.17,67,
4035,807,5,245,44,265716.62,10,
4036,808,1,401,93,56656.08,6,
4037,808,2,288,82,149397.74,49,
4038,808,3,145,55,264965.06,1,
4039,808,4,151,64,386770.94,36,
4040,808,5,102,77,98721.72,44,
4041,809,1,402,100,54169.94,71,
4042,809,2,386,7,269660.49,0,
4043,809,3,155,2,19569.94,1,
4044,809,4,138,33,422123.58,9,
4045,809,5,103,6,290258.56,3,
4046,810,1,374,95,78622.82,80,
4047,810,2,58,32,176238.17,4,
4048,810,3,219,13,430004.49,9,
4049,810,4,344,6,427323.38,3,
4050,810,5,353,85,95138.2,63,
4051,811,1,225,65,191801.89,4,
4052,811,2,421,61,361602.33,23,
4053,811,3,64,70,428697.19,38,
4054,811,4,450,50,472123.86,24,
4055,811,5,55,69,62378.18,49,
4056,812,1,330,39,111797.03,13,
4057,812,2,488,92,149659.02,13,
4058,812,3,149,69,482858.45,48,
4059,812,4,130,44,408765.21,6,
4060,812,5,367,31,124837.94,3,
4061,813,1,489,62,259408.75,1,
4062,813,2,234,75,14352.12,24,
4063,813,3,452,66,453321.75,62,
4064,813,4,73,74,498923.6,19,
4065,813,5,309,95,454629.13,48,
4066,814,1,437,78,382660.44,5,
4067,814,2,250,6,162070.96,1,
4068,814,3,130,100,362245.54,63,
4069,814,4,315,14,53049.38,5,
4070,814,5,136,20,499667.53,5,
4071,815,1,186,81,129749.93,45,
4072,815,2,173,100,251278.97,40,
4073,815,3,221,40,277195.65,26,
4074,815,4,457,88,127315.64,7,
4075,815,5,441,46,350937.71,23,
4076,816,1,460,28,235637.7,21,
4077,816,2,181,69,405514.77,54,
4078,816,3,291,87,208928.97,44,
4079,816,4,107,20,327173.51,17,
4080,816,5,183,38,8029.6,37,
4081,817,1,113,21,62593.86,4,
4082,817,2,100,77,143633.05,9,
4083,817,3,356,10,294481.88,7,
4084,817,4,494,68,480546.42,29,
4085,817,5,128,85,275564.77,18,
4086,818,1,155,76,329752.75,62,
4087,818,2,109,75,96171.01,12,
4088,818,3,437,4,414958.85,4,
4089,818,4,291,12,36267.18,0,
4090,818,5,147,92,380964.29,40,
4091,819,1,258,28,87179.67,5,
4092,819,2,301,50,372188.04,26,
4093,819,3,274,73,338497.64,73,
4094,819,4,306,70,102539.79,6,
4095,819,5,466,93,434835.41,8,
4096,820,1,297,94,113005.95,82,
4097,820,2,197,39,413304.73,2,
4098,820,3,403,87,476784.34,13,
4099,820,4,432,22,49051.98,12,
4100,820,5,399,75,298853.1,21,
4101,821,1,311,44,25691.32,31,
4102,821,2,473,67,207716.58,36,
4103,821,3,101,87,484803.78,0,
4104,821,4,63,53,207207.29,10,
4105,821,5,126,45,40280.65,31,
4106,822,1,327,55,270053.39,55,
4107,822,2,77,47,375233.96,3,
4108,822,3,365,40,69206.13,39,
4109,822,4,137,46,405623.22,40,
4110,822,5,474,6,96254.07,4,
4111,823,1,450,48,199348.01,5,
4112,823,2,183,76,6955.6,23,
4113,823,3,53,85,169003.81,17,
4114,823,4,213,50,425008.64,34,
4115,823,5,423,99,499980.14,67,
4116,824,1,98,34,362852.11,15,
4117,824,2,371,18,330342.92,15,
4118,824,3,377,59,493823.22,14,
4119,824,4,394,15,336423.08,7,
4120,824,5,369,29,163444.09,2,
4121,825,1,295,91,381854.53,59,
4122,825,2,480,3,444877.62,1,
4123,825,3,72,90,341374.65,39,
4124,825,4,238,43,16606.36,40,
4125,825,5,77,9,388690.99,6,
4126,826,1,466,12,100032.37,0,
4127,826,2,204,48,12180.63,48,
4128,826,3,165,99,46944.61,21,
4129,826,4,108,87,229081.01,58,
4130,826,5,438,87,482606.03,43,
4131,827,1,425,91,482402.49,65,
4132,827,2,483,29,229404.47,1,
4133,827,3,462,73,421210.66,67,
4134,827,4,137,12,407187.46,5,
4135,827,5,415,49,416081.58,8,
4136,828,1,156,89,488332.31,80,
4137,828,2,444,47,225834.3,17,
4138,828,3,142,28,223146.32,21,
4139,828,4,92,5,272163.07,4,
4140,828,5,398,16,96182.56,1,
4141,829,1,438,95,206148.68,29,
4142,829,2,289,21,315206.34,15,
4143,829,3,152,64,413578.14,46,
4144,829,4,173,42,117586.68,1,
4145,829,5,211,84,61979.2,8,
4146,830,1,304,58,197007.49,34,
4147,830,2,51,7,475323.34,6,
4148,830,3,479,12,449018.41,5,
4149,830,4,88,43,7284.79,18,
4150,830,5,152,93,333666.95,74,
4151,831,1,496,83,21350.3,73,
4152,831,2,323,54,191434.7,28,
4153,831,3,277,45,115417.64,5,
4154,831,4,443,10,12063.53,3,
4155,831,5,204,73,417149.11,13,
4156,832,1,55,52,156389.11,24,
4157,832,2,441,76,172988.36,76,
4158,832,3,214,32,215983.78,15,
4159,832,4,109,63,170080.51,63,
4160,832,5,366,42,47859.6,37,
4161,833,1,185,23,44240.74,14,
4162,833,2,436,66,200461.25,41,
4163,833,3,136,73,57317.56,5,
4164,833,4,70,93,280059.91,85,
4165,833,5,74,12,471065.69,3,
4166,834,1,279,54,109296.43,34,
4167,834,2,498,49,25611.3,41,
4168,834,3,454,90,201516.95,18,
4169,834,4,309,46,210833.67,38,
4170,834,5,216,20,154057.63,14,
4171,835,1,244,79,161945.67,36,
4172,835,2,424,83,313606.0,43,
4173,835,3,179,9,212643.67,1,
4174,835,4,452,66,313386.07,15,
4175,835,5,221,40,36504.97,15,
4176,836,1,348,55,365980.73,18,
4177,836,2,138,63,330070.85,49,
4178,836,3,87,30,449258.4,7,
4179,836,4,335,99,67689.39,93,
4180,836,5,224,89,411913.8,60,
4181,837,1,466,34,179943.81,7,
4182,837,2,179,47,155985.79,2,
4183,837,3,61,99,454340.1,1,
4184,837,4,111,89,381597.84,14,
4185,837,5,117,60,387475.17,17,
4186,838,1,133,11,437725.45,9,
4187,838,2,89,11,406936.71,9,
4188,838,3,442,22,222031.19,21,
4189,838,4,404,40,144312.24,9,
4190,838,5,358,29,320721.26,28,
4191,839,1,248,53,67830.42,25,
4192,839,2,188,97,397722.71,2,
4193,839,3,500,68,49416.14,12,
4194,839,4,359,25,44397.44,1,
4195,839,5,231,73,82492.52,11,
4196,840,1,82,47,202768.79,16,
4197,840,2,95,1,240270.04,0,
4198,840,3,147,37,411617.83,34,
4199,840,4,377,59,338216.89,47,
4200,840,5,311,77,468231.15,52,
4201,841,1,286,97,338603.98,22,
4202,841,2,140,47,267797.73,16,
4203,841,3,89,76,176054.49,57,
4204,841,4,190,34,306742.03,31,
4205,841,5,275,49,69372.05,16,
4206,842,1,248,10,214248.87,5,
4207,842,2,287,43,235082.74,9,
4208,842,3,433,42,274560.76,15,
4209,842,4,158,81,206797.34,55,
4210,842,5,264,8,153326.28,4,
4211,843,1,248,78,161044.17,51,
4212,843,2,344,50,115801.81,5,
4213,843,3,111,25,3189.74,2,
4214,843,4,138,55,282128.24,55,
4215,843,5,252,48,341617.83,6,
4216,844,1,334,34,372377.47,2,
4217,844,2,314,37,241803.18,34,
4218,844,3,267,73,67680.51,2,
4219,844,4,469,3,497803.76,3,
4220,844,5,437,65,359412.44,42,
4221,845,1,368,79,123244.22,52,
4222,845,2,64,96,477774.68,96,
4223,845,3,473,19,284237.98,0,
4224,845,4,264,21,349446.95,8,
4225,845,5,202,2,177895.96,0,
4226,846,1,73,91,59651.9,87,
4227,846,2,320,78,339455.38,15,
4228,846,3,218,17,474819.31,14,
4229,846,4,453,60,133437.76,57,
4230,846,5,315,72,334109.58,44,
4231,847,1,314,92,428160.84,57,
4232,847,2,362,19,245283.98,14,
4233,847,3,224,94,243607.61,19,
4234,847,4,154,18,375200.99,12,
4235,847,5,161,86,160474.01,62,
4236,848,1,483,13,349437.7,7,
4237,848,2,193,31,306186.44,6,
4238,848,3,178,69,158102.65,40,
4239,848,4,333,48,244315.99,11,
4240,848,5,402,79,134112.15,61,
4241,849,1,60,24,114371.0,24,
4242,849,2,197,38,203473.89,33,
4243,849,3,476,65,43807.64,13,
4244,849,4,110,33,309588.02,1,
4245,849,5,470,100,246415.24,81,
4246,850,1,114,56,5098.71,45,
4247,850,2,66,22,332520.84,5,
4248,850,3,113,60,294459.28,55,
4249,850,4,344,9,331749.65,3,
4250,850,5,255,63,295850.02,44,
4251,851,1,257,77,384346.1,6,
4252,851,2,383,45,147182.26,10,
4253,851,3,126,10,289308.23,7,
4254,851,4,327,64,471272.79,19,
4255,851,5,236,21,392392.02,0,
4256,852,1,176,84,417209.66,0,
4257,852,2,443,74,408252.67,26,
4258,852,3,215,87,281871.42,77,
4259,852,4,320,20,337827.64,9,
4260,852,5,374,10,446350.25,4,
4261,853,1,376,23,404053.61,19,
4262,853,2,75,45,166794.41,18,
4263,853,3,256,48,229722.73,25,
4264,853,4,444,73,377889.24,33,
4265,853,5,164,85,40290.05,22,
4266,854,1,460,100,54329.82,56,
4267,854,2,459,100,432677.83,54,
4268,854,3,461,6,251164.96,0,
4269,854,4,273,66,382758.92,44,
4270,854,5,436,1,128458.04,1,
4271,855,1,125,29,465148.19,3,
4272,855,2,476,27,282787.08,1,
4273,855,3,301,72,386175.9,59,
4274,855,4,249,100,214902.55,13,
4275,855,5,271,24,181062.27,13,
4276,856,1,115,92,55879.67,55,
4277,856,2,341,99,122873.95,96,
4278,856,3,189,2,332979.32,0,
4279,856,4,242,78,399659.0,39,
4280,856,5,195,12,71151.26,7,
4281,857,1,294,58,170487.84,22,
4282,857,2,159,46,108943.26,7,
4283,857,3,180,95,375824.24,31,
4284,857,4,160,59,186506.55,51,
4285,857,5,456,54,134738.18,48,
4286,858,1,82,8,99606.14,2,
4287,858,2,196,17,422078.05,12,
4288,858,3,484,82,51529.14,74,
4289,858,4,397,73,122485.8,10,
4290,858,5,237,59,280283.44,58,
4291,859,1,109,9,33228.28,3,
4292,859,2,165,82,420807.06,1,
4293,859,3,208,93,418695.8,24,
4294,859,4,93,17,459239.23,4,
4295,859,5,125,44,115850.18,7,
4296,860,1,383,88,443559.54,66,
4297,860,2,327,76,227863.95,39,
4298,860,3,447,28,279564.92,8,
4299,860,4,278,91,114461.16,64,
4300,860,5,263,81,253257.06,69,
4301,861,1,436,37,322470.56,10,
4302,861,2,153,34,110841.92,11,
4303,861,3,416,15,383020.75,4,
4304,861,4,316,58,348978.76,22,
4305,861,5,214,33,295203.82,18,
4306,862,1,201,59,425103.66,55,
4307,862,2,497,32,429061.02,24,
4308,862,3,105,50,284380.37,36,
4309,862,4,444,61,41238.01,18,
4310,862,5,420,33,176084.38,25,
4311,863,1,260,9,496326.9,8,
4312,863,2,413,8,332920.49,2,
4313,863,3,174,6,267004.94,0,
4314,863,4,472,73,43029.11,0,
4315,863,5,491,16,325608.12,0,
4316,864,1,266,28,72290.18,1,
4317,864,2,261,82,153189.58,6,
4318,864,3,105,77,55229.53,33,
4319,864,4,249,75,118996.51,67,
4320,864,5,127,4,87021.16,0,
4321,865,1,270,67,326202.01,17,
4322,865,2,472,30,453323.1,0,
4323,865,3,361,72,375076.78,60,
4324,865,4,453,28,300021.7,23,
4325,865,5,153,91,288505.05,10,
4326,866,1,221,80,196106.79,5,
4327,866,2,64,9,228245.63,8,
4328,866,3,185,5,96283.84,3,
4329,866,4,323,10,59986.35,2,
4330,866,5,100,56,409011.92,37,
4331,867,1,251,42,466238.05,9,
4332,867,2,450,75,419116.37,17,
4333,867,3,199,56,479104.19,7,
4334,867,4,248,76,446631.12,51,
4335,867,5,72,40,92659.38,32,
4336,868,1,449,67,255675.97,61,
4337,868,2,264,29,307365.13,6,
4338,868,3,233,42,68959.04,11,
4339,868,4,153,68,488564.91,16,
4340,868,5,357,69,249823.4,18,
4341,869,1,422,14,492033.19,2,
4342,869,2,161,90,362947.29,74,
4343,869,3,102,90,463223.64,86,
4344,869,4,440,11,79646.48,3,
4345,869,5,364,8,84002.95,5,
4346,870,1,453,55,387279.66,21,
4347,870,2,391,51,173811.64,43,
4348,870,3,71,27,299200.85,22,
4349,870,4,424,50,426635.48,12,
4350,870,5,316,8,256965.69,6,
4351,871,1,148,28,98735.03,12,
4352,871,2,155,72,92255.54,40,
4353,871,3,327,86,162609.56,69,
4354,871,4,83,65,85657.55,39,
4355,871,5,474,9,184544.81,1,
4356,872,1,130,87,100687.79,64,
4357,872,2,213,40,430945.96,32,
4358,872,3,263,40,495541.79,37,
4359,872,4,109,86,260730.51,2,
4360,872,5,375,93,271756.6,13,
4361,873,1,80,15,316007.99,0,
4362,873,2,189,67,158862.5,46,
4363,873,3,82,91,300617.03,13,
4364,873,4,314,1,223309.22,0,
4365,873,5,180,47,176895.06,9,
4366,874,1,459,80,495977.18,77,
4367,874,2,80,44,305729.53,15,
4368,874,3,232,43,497226.88,31,
4369,874,4,363,4,472983.76,2,
4370,874,5,105,5,263738.35,1,
4371,875,1,173,39,386681.42,35,
4372,875,2,69,87,378930.06,67,
4373,875,3,110,60,364417.69,59,
4374,875,4,308,60,206360.01,2,
4375,875,5,476,86,192015.18,3,
4376,876,1,207,80,250535.76,80,
4377,876,2,270,47,4431.0,5,
4378,876,3,418,14,379540.55,7,
4379,876,4,263,3,279771.88,2,
4380,876,5,467,40,172146.51,24,
4381,877,1,411,19,244868.57,3,
4382,877,2,87,16,386601.39,15,
4383,877,3,464,53,11667.24,39,
4384,877,4,214,71,8184.95,8,
4385,877,5,339,16,369875.36,13,
4386,878,1,80,31,97047.77,10,
4387,878,2,173,1,172771.12,0,
4388,878,3,424,2,188226.39,1,
4389,878,4,76,56,8198.55,40,
4390,878,5,357,58,355551.61,21,
4391,879,1,117,46,466642.22,36,
4392,879,2,156,57,225207.81,9,
4393,879,3,117,63,152497.77,32,
4394,879,4,107,75,217898.05,3,
4395,879,5,326,54,97885.2,5,
4396,880,1,449,67,16054.47,33,
4397,880,2,482,44,429040.21,7,
4398,880,3,304,83,181897.6,49,
4399,880,4,425,38,67169.38,10,
4400,880,5,444,29,235515.69,9,
4401,881,1,233,64,482288.81,25,
4402,881,2,102,44,190770.95,41,
4403,881,3,144,33,396370.51,3,
4404,881,4,254,82,491500.93,82,
4405,881,5,146,71,430580.96,21,
4406,882,1,300,69,451373.73,56,
4407,882,2,55,8,344222.43,7,
4408,882,3,334,80,362076.23,53,
4409,882,4,379,31,152428.27,25,
4410,882,5,79,49,318469.78,20,
4411,883,1,478,42,283570.67,20,
4412,883,2,426,75,270821.31,19,
4413,883,3,141,59,317747.03,35,
4414,883,4,131,24,412927.11,20,
4415,883,5,472,88,268120.57,45,
4416,884,1,278,6,366323.21,5,
4417,884,2,345,74,242597.65,41,
4418,884,3,53,70,409668.17,70,
4419,884,4,413,62,19724.02,41,
4420,884,5,166,66,472538.91,23,
4421,885,1,64,56,392774.68,19,
4422,885,2,302,41,490970.26,29,
4423,885,3,494,86,311675.51,12,
4424,885,4,210,48,250136.31,33,
4425,885,5,387,78,133524.44,29,
4426,886,1,412,43,226372.33,19,
4427,886,2,465,65,23895.22,27,
4428,886,3,66,21,162594.54,10,
4429,886,4,206,84,299865.96,69,
4430,886,5,373,56,325139.13,37,
4431,887,1,355,10,45417.95,7,
4432,887,2,108,23,59374.95,0,
4433,887,3,462,73,217111.38,35,
4434,887,4,64,68,311355.56,2,
4435,887,5,154,96,329466.26,80,
4436,888,1,477,87,492987.7,81,
4437,888,2,128,27,291806.9,18,
4438,888,3,148,37,259972.48,10,
4439,888,4,465,52,54862.51,52,
4440,888,5,378,54,315057.4,30,
4441,889,1,180,15,414540.05,14,
4442,889,2,85,8,145018.3,1,
4443,889,3,493,89,126927.83,64,
4444,889,4,81,65,421448.14,59,
4445,889,5,373,88,288276.28,13,
4446,890,1,273,84,286649.99,11,
4447,890,2,402,99,370160.39,54,
4448,890,3,279,96,326116.37,23,
4449,890,4,429,99,21083.68,92,
4450,890,5,258,52,99384.63,12,
4451,891,1,284,16,144323.66,10,
4452,891,2,234,40,312131.98,14,
4453,891,3,479,43,59982.76,15,
4454,891,4,292,88,62124.36,32,
